Time	yH	yL	xP	xS	SZA	Ghc	t2m	sp	hcc	lcc	mcc	asn	rsn	sd	tcsw	fal	tco3	tcwv	W	rh
24466	2025-10-26 06:00:00	209.99	155.87	113.53	18.85	68.57	364.58	2.68	992.6	0	0.46	0.88	0.87	0.17	0	0.03	0.156049	351.44	4.62	4.07	43.99
24467	2025-10-26 06:15:00	240.35	279.13	182.58	243.05	70.21	332.04	2.66	992.61	0	0.39	0.8	0.87	0.17	0	0.02	0.156053	351.53	4.62	3.67	44.08
24468	2025-10-26 06:30:00	329.78	254.47	160.95	239.1	71.96	296.55	2.64	992.61	0	0.33	0.72	0.87	0.17	0	0.02	0.156057	351.62	4.62	3.27	44.17
24469	2025-10-26 06:45:00	338.85	343.13	109.72	166.45	73.86	258.16	2.62	992.62	0	0.26	0.64	0.87	0.17	0	0.01	0.156061	351.72	4.62	2.87	44.26
24470	2025-10-26 07:00:00	201.43	205.33	114.23	181.85	75.76	220.25	2.6	992.63	0	0.2	0.56	0.86	0.17	0	0.01	0.156065	351.81	4.63	2.47	44.36
24471	2025-10-26 07:15:00	99.24	118.4	93.19	10.3	77.79	180.42	2.05	992.6	0	0.15	0.57	0.86	0.17	0	0.02	0.156065	352.12	4.62	2.31	47.67
24472	2025-10-26 07:30:00	63.87	51.93	71.1	8.35	79.9	140.28	1.5	992.57	0	0.1	0.57	0.86	0.17	0	0.02	0.156065	352.44	4.61	2.15	50.98
24473	2025-10-26 07:45:00	72.43	65.93	42.66	51.6	82.08	100.83	0.95	992.55	0	0.05	0.58	0.86	0.17	0	0.03	0.156065	352.75	4.6	1.99	54.29
24474	2025-10-26 08:00:00	64.32	50.07	41.87	70.65	84.1	67.1	0.41	992.52	0	0	0.59	0.86	0.17	0	0.03	0.156065	353.06	4.59	1.82	57.6
24475	2025-10-26 23:15:00	9.53	4.6	33.2	24.35	83.28	59.52	-0.32	992.63	0.03	0.18	0.53	0.87	0.17	0	0.02	0.155883	354.38	4.84	2.6	59
24476	2025-10-26 23:30:00	10.93	2.93	54.14	30.4	81.07	87.34	-1.05	992.73	0.06	0.35	0.47	0.87	0.16	0	0.02	0.155701	355.7	5.09	3.38	60.39
24477	2025-10-26 23:45:00	25.27	18.67	50.96	48.25	78.94	116.66	-1.78	992.84	0.1	0.53	0.41	0.87	0.16	0	0.01	0.15552	357.01	5.35	4.15	61.78
24478	2025-10-27 00:00:00	29.4	22.27	84.01	60.45	76.88	146.5	-2.5	992.94	0.13	0.71	0.35	0.88	0.16	0	0.01	0.155338	358.33	5.6	4.93	63.17
24479	2025-10-27 00:15:00	81.53	64.87	105.04	96.6	74.9	177.85	-2.45	992.92	0.18	0.68	0.45	0.88	0.17	0	0.01	0.155373	358.45	5.6	5.13	63.23
24480	2025-10-27 00:30:00	176.76	168.13	127.64	159.3	73.01	210.79	-2.4	992.9	0.22	0.66	0.54	0.88	0.19	0	0.01	0.155408	358.57	5.6	5.33	63.3
24481	2025-10-27 00:45:00	152.56	145.8	150.68	143.8	71.22	243.25	-2.35	992.88	0.27	0.64	0.64	0.88	0.2	0	0.01	0.155444	358.68	5.6	5.52	63.37
24482	2025-10-27 01:00:00	253.84	231.13	172.41	253.45	69.54	274.67	-2.3	992.85	0.32	0.62	0.73	0.88	0.22	0	0.01	0.155479	358.8	5.6	5.72	63.44
24483	2025-10-27 01:15:00	292.19	291.93	197.97	277.35	67.98	304.57	-1.72	992.79	0.31	0.54	0.67	0.88	0.22	0	0.01	0.15551	358.78	5.59	5.79	61.74
24484	2025-10-27 01:30:00	330.24	333.27	222.61	307.05	66.54	332.55	-1.15	992.72	0.3	0.45	0.61	0.88	0.22	0	0.01	0.155541	358.75	5.57	5.86	60.04
24485	2025-10-27 01:45:00	324.84	341.4	245.07	335.8	65.24	358.27	-0.57	992.65	0.29	0.37	0.55	0.88	0.22	0	0.01	0.155572	358.72	5.56	5.93	58.33
24486	2025-10-27 02:00:00	339.39	322.53	266.21	353.95	64.09	381.43	0.01	992.59	0.28	0.29	0.49	0.88	0.22	0	0	0.155603	358.7	5.55	6	56.63
24487	2025-10-27 02:15:00	293.71	307.4	215.54	272.4	63.09	401.81	0.08	992.72	0.27	0.39	0.44	0.88	0.22	0	0.01	0.155606	358.66	5.56	6.14	56.7
24488	2025-10-27 02:30:00	286.67	277.47	224.03	275.75	62.25	419.22	0.15	992.84	0.27	0.5	0.39	0.88	0.22	0	0.01	0.155609	358.63	5.56	6.29	56.77
24489	2025-10-27 02:45:00	439.17	415.53	249.69	310.9	61.58	433.77	0.22	992.97	0.26	0.6	0.34	0.88	0.22	0	0.01	0.155611	358.6	5.57	6.43	56.84
24490	2025-10-27 03:00:00	346.43	378.53	260.79	314.5	61.09	445.2	0.29	993.1	0.25	0.7	0.29	0.88	0.22	0	0.01	0.155614	358.57	5.57	6.57	56.91
24491	2025-10-27 03:15:00	285.12	304.67	234.1	276.5	60.78	453.09	0.31	993.11	0.29	0.78	0.39	0.87	0.23	0	0.02	0.155654	358.4	5.54	6.64	56.46
24492	2025-10-27 03:30:00	250.29	252.13	225.85	227.45	60.65	457.39	0.34	993.11	0.33	0.85	0.49	0.87	0.23	0	0.02	0.155694	358.23	5.52	6.71	56.02
24493	2025-10-27 03:45:00	228.45	219.13	229.52	239.4	60.7	458.25	0.36	993.12	0.37	0.93	0.59	0.87	0.23	0	0.03	0.155735	358.06	5.49	6.78	55.57
24494	2025-10-27 04:00:00	210.98	212.27	222.44	267.35	60.94	455.66	0.39	993.12	0.41	1	0.69	0.87	0.23	0	0.04	0.155775	357.88	5.47	6.85	55.12
24495	2025-10-27 04:15:00	206.73	210.07	243.44	290.95	61.36	449.65	0.63	993.19	0.44	0.98	0.77	0.87	0.23	0	0.04	0.155903	357.71	5.44	6.79	54.37
24496	2025-10-27 04:30:00	172.19	174.27	237.06	262	61.95	440.27	0.88	993.26	0.47	0.97	0.85	0.87	0.24	0	0.05	0.156031	357.53	5.41	6.74	53.62
24497	2025-10-27 04:45:00	212.63	208.27	235.56	264.3	62.72	427.58	1.13	993.33	0.51	0.95	0.92	0.87	0.24	0	0.05	0.156159	357.35	5.38	6.68	52.87
24498	2025-10-27 05:00:00	192.03	185.4	233.43	262.7	63.66	411.68	1.37	993.4	0.54	0.94	1	0.87	0.24	0	0.06	0.156287	357.17	5.35	6.62	52.12
24499	2025-10-27 05:15:00	178.75	181.2	232.78	280	64.75	392.67	1.31	993.54	0.58	0.91	1	0.87	0.24	0	0.05	0.156437	357.06	5.32	6.37	52.93
24500	2025-10-27 05:30:00	189.47	182.07	211.44	242.1	65.99	370.72	1.24	993.68	0.62	0.89	0.99	0.87	0.24	0	0.04	0.156586	356.96	5.29	6.12	53.74
24501	2025-10-27 05:45:00	168.93	172.47	197.06	234.5	67.37	345.97	1.17	993.82	0.66	0.86	0.99	0.87	0.24	0	0.04	0.156736	356.85	5.26	5.87	54.55
24502	2025-10-27 06:00:00	168.29	170.73	178.03	216.7	68.88	318.64	1.1	993.96	0.7	0.84	0.99	0.86	0.24	0	0.03	0.156886	356.75	5.23	5.61	55.37
24503	2025-10-27 06:15:00	103.35	110.93	159.49	187.9	70.52	288.07	1.13	994.07	0.66	0.66	0.85	0.86	0.24	0	0.02	0.156912	356.78	5.18	5.29	55.49
24504	2025-10-27 06:30:00	76.35	72.8	157.07	174.2	72.26	254.68	1.15	994.17	0.61	0.49	0.7	0.86	0.24	0	0.01	0.156938	356.81	5.12	4.97	55.61
24505	2025-10-27 06:45:00	77.67	73.4	134.38	158.55	74.11	219.87	1.17	994.28	0.57	0.31	0.56	0.86	0.24	0	0.01	0.156963	356.84	5.07	4.65	55.74
24506	2025-10-27 07:00:00	69.29	66.4	110.91	132.95	76.05	184.13	1.19	994.38	0.52	0.14	0.42	0.86	0.24	0	0	0.156989	356.88	5.02	4.33	55.86
24507	2025-10-27 07:15:00	64.4	60.47	90.12	116.45	78.08	148.16	1.06	994.5	0.54	0.11	0.43	0.86	0.24	0	0	0.156987	356.91	4.99	4.01	55.91
24508	2025-10-27 07:30:00	49.6	45	68.48	88.4	80.19	112.79	0.92	994.62	0.57	0.07	0.43	0.86	0.24	0	0	0.156985	356.94	4.97	3.68	55.96
24509	2025-10-27 07:45:00	42.53	38.73	60.01	78.5	82.37	79.15	0.79	994.74	0.59	0.04	0.44	0.86	0.24	0	0	0.156982	356.98	4.94	3.36	56
24510	2025-10-27 08:00:00	27.6	22.13	39.22	50.1	84.23	53.35	0.66	994.86	0.61	0.01	0.45	0.86	0.24	0	0	0.15698	357.01	4.91	3.04	56.05
24511	2025-10-27 23:15:00	71.59	56.93	30.83	56.45	83.53	70.75	-0.84	996.75	0.46	0	0.34	0.86	0.24	0	0	0.159512	348.19	4.77	2.86	58.49
24512	2025-10-27 23:30:00	108.17	94	51.73	91.05	81.33	105.17	-2.34	998.65	0.31	0	0.22	0.86	0.24	0	0	0.162045	339.36	4.64	2.68	60.94
24513	2025-10-27 23:45:00	146.27	133.8	72.03	125.2	79.2	141.17	-3.84	1000.54	0.15	0	0.11	0.86	0.24	0	0	0.164577	330.54	4.5	2.5	63.38
24514	2025-10-28 00:00:00	183.4	173.07	95.44	158.7	77.15	177.47	-5.34	1002.43	0	0	0	0.85	0.24	0	0	0.167109	321.71	4.36	2.32	65.83
24515	2025-10-28 00:15:00	223.06	215.27	118.23	200.85	75.17	214.26	-5.4	1002.49	0	0	0	0.85	0.24	0	0	0.167113	320.14	4.34	2.29	65.28
24516	2025-10-28 00:30:00	258.69	254.47	142.08	235.85	73.29	251.11	-5.47	1002.55	0	0	0	0.85	0.24	0	0	0.167117	318.58	4.32	2.26	64.73
24517	2025-10-28 00:45:00	291.9	290.2	167.06	270	71.51	286.59	-5.53	1002.62	0	0	0	0.85	0.24	0	0	0.167121	317.01	4.29	2.23	64.18
24518	2025-10-28 01:00:00	324.9	325.53	168.78	304.65	69.84	320.26	-5.59	1002.68	0	0	0	0.85	0.24	0	0	0.167124	315.44	4.27	2.2	63.63
24519	2025-10-28 01:15:00	355.42	359.8	193.1	333.65	68.28	351.76	-4.18	1002.7	0	0	0	0.85	0.24	0	0	0.167094	314.61	4.24	2.11	60.49
24520	2025-10-28 01:30:00	381	388.93	217.64	362.4	66.85	380.82	-2.77	1002.71	0	0	0	0.85	0.24	0	0	0.167063	313.77	4.22	2.01	57.36
24521	2025-10-28 01:45:00	405.2	415.27	240	391.65	65.55	407.25	-1.36	1002.73	0	0	0	0.85	0.24	0	0	0.167033	312.93	4.19	1.91	54.22
24522	2025-10-28 02:00:00	426.84	439.07	260.26	403.95	64.4	430.77	0.05	1002.75	0	0	0	0.85	0.24	0	0	0.167002	312.1	4.16	1.82	51.08
24523	2025-10-28 02:15:00	444.17	457.27	280.48	408.35	63.41	451.21	0.04	1002.76	0	0	0	0.85	0.24	0	0	0.166987	311.68	4.15	1.81	51.34
24524	2025-10-28 02:30:00	458.9	473.47	297.68	417.75	62.58	468.46	0.04	1002.78	0	0	0	0.85	0.24	0	0	0.166972	311.27	4.13	1.81	51.6
24525	2025-10-28 02:45:00	471.09	485.8	311.72	431.85	61.91	482.39	0.03	1002.8	0	0	0	0.85	0.24	0	0	0.166957	310.86	4.11	1.8	51.86
24526	2025-10-28 03:00:00	479.87	494.47	322.5	439.15	61.42	492.94	0.02	1002.81	0	0	0	0.85	0.24	0	0	0.166941	310.45	4.1	1.8	52.12
24527	2025-10-28 03:15:00	485.56	501.4	329.9	444.45	61.11	499.82	0.02	1002.78	0	0	0	0.85	0.24	0	0	0.166915	310.35	4.1	1.91	52.3
24528	2025-10-28 03:30:00	489.68	504.73	333.87	443.05	60.98	503.01	0.01	1002.76	0	0	0	0.85	0.24	0	0	0.166888	310.24	4.1	2.02	52.48
24529	2025-10-28 03:45:00	489.19	506.4	331.09	428.45	61.04	502.69	0	1002.73	0	0	0	0.85	0.24	0	0	0.166861	310.14	4.1	2.13	52.66
24530	2025-10-28 04:00:00	483.29	499.67	322.9	417.15	61.27	498.88	0	1002.7	0	0	0	0.85	0.24	0	0	0.166835	310.04	4.1	2.25	52.85
24531	2025-10-28 04:15:00	478.44	493.07	313.76	403.85	61.69	491.59	0.59	1002.65	0	0	0	0.85	0.24	0	0	0.166804	310.07	4.1	2.26	50.53
24532	2025-10-28 04:30:00	467.74	482.13	302.62	384.6	62.29	480.86	1.18	1002.61	0	0	0	0.85	0.24	0	0	0.166773	310.1	4.1	2.28	48.22
24533	2025-10-28 04:45:00	454.14	466.2	289.08	371.95	63.05	466.78	1.77	1002.56	0	0	0	0.85	0.24	0	0	0.166743	310.12	4.11	2.29	45.91
24534	2025-10-28 05:00:00	435.9	445.8	271.13	341.25	63.98	449.42	2.37	1002.52	0	0	0	0.85	0.24	0	0	0.166712	310.15	4.11	2.31	43.59
24535	2025-10-28 05:15:00	415.3	422.6	255.15	316.95	65.07	428.89	2.35	1002.49	0.01	0	0	0.85	0.24	0	0	0.16669	310.38	4.11	2.22	43.65
24536	2025-10-28 05:30:00	391.22	394.33	242.28	308.85	66.31	405.33	2.34	1002.46	0.02	0	0	0.84	0.24	0	0	0.166667	310.6	4.11	2.13	43.71
24537	2025-10-28 05:45:00	367.63	367.07	224.07	297.5	67.69	378.88	2.33	1002.43	0.04	0	0	0.84	0.24	0	0	0.166644	310.83	4.11	2.04	43.78
24538	2025-10-28 06:00:00	335.99	333.2	200.11	283	69.2	349.74	2.31	1002.4	0.05	0	0	0.84	0.24	0	0	0.166621	311.06	4.11	1.96	43.84
24539	2025-10-28 06:15:00	303.34	296	174.53	254.75	70.82	317.85	2.31	1002.4	0.13	0	0.04	0.84	0.24	0	0	0.166617	311.5	4.11	1.81	44.17
24540	2025-10-28 06:30:00	269.36	258.4	153.25	237	72.57	283.5	2.3	1002.4	0.21	0	0.08	0.84	0.24	0	0	0.166613	311.94	4.12	1.66	44.5
24541	2025-10-28 06:45:00	231.67	218	130.62	208.75	74.41	247.28	2.3	1002.4	0.28	0	0.12	0.84	0.24	0	0	0.166609	312.38	4.12	1.52	44.83
24542	2025-10-28 07:00:00	195.67	179.4	107.83	186.1	76.35	209.58	2.29	1002.4	0.36	0	0.17	0.84	0.24	0	0	0.166606	312.82	4.12	1.37	45.16
24543	2025-10-28 07:15:00	161.58	142.07	101.81	154.5	78.37	170.9	1.35	1002.38	0.41	0	0.23	0.84	0.24	0	0	0.166621	313.25	4.13	1.5	48.89
24544	2025-10-28 07:30:00	125.64	100.47	78.36	119.65	80.47	131.91	0.41	1002.36	0.45	0	0.29	0.84	0.24	0	0	0.166636	313.68	4.13	1.63	52.61
24545	2025-10-28 07:45:00	88.95	69.2	57.37	92.85	82.65	93.55	-0.54	1002.34	0.49	0	0.35	0.84	0.24	0	0	0.166651	314.1	4.13	1.76	56.34
24546	2025-10-28 08:00:00	61.25	32.53	36.61	61.95	84.35	65.38	-1.48	1002.32	0.54	0	0.41	0.84	0.24	0	0	0.166667	314.53	4.14	1.89	60.07
24547	2025-10-28 23:15:00	43.04	36.4	28.48	46.3	83.78	58.63	-1.8	1001.2	0.61	0	0.55	0.84	0.24	0	0.01	0.172973	320.87	5.32	2.6	60.26
24548	2025-10-28 23:30:00	68.26	56.67	49.33	51.3	81.59	88.12	-2.12	1000.07	0.69	0.01	0.69	0.84	0.24	0	0.02	0.17928	327.2	6.51	3.32	60.44
24549	2025-10-28 23:45:00	84.52	84.4	47.33	69.5	79.47	119.18	-2.43	998.95	0.77	0.01	0.83	0.83	0.24	0	0.03	0.185586	333.53	7.69	4.04	60.63
24550	2025-10-29 00:00:00	82.78	81.87	64.87	67	77.42	150.63	-2.75	997.82	0.85	0.01	0.97	0.83	0.24	0	0.04	0.191893	339.87	8.88	4.75	60.82
24551	2025-10-29 00:15:00	73.87	72.13	99.38	65.1	75.45	180.22	-2.82	997.6	0.87	0.08	0.97	0.83	0.24	0	0.04	0.19179	341.68	9.14	4.75	60.42
24552	2025-10-29 00:30:00	88.07	78.67	120.67	112.55	73.57	206.96	-2.88	997.38	0.89	0.14	0.97	0.83	0.24	0	0.04	0.191687	343.49	9.41	4.74	60.02
24553	2025-10-29 00:45:00	148.89	139.53	98.76	72.05	71.79	232.38	-2.95	997.15	0.91	0.2	0.97	0.83	0.24	0	0.04	0.191584	345.3	9.68	4.73	59.61
24554	2025-10-29 01:00:00	151.32	152.93	124.39	155.05	70.13	257.26	-3.01	996.93	0.93	0.27	0.97	0.83	0.24	0	0.04	0.191481	347.11	9.95	4.73	59.21
24555	2025-10-29 01:15:00	127.89	128.2	148.49	168.3	68.57	279.88	-1.74	996.65	0.69	0.41	0.93	0.83	0.24	0	0.03	0.191294	347.72	10.23	4.7	55.77
24556	2025-10-29 01:30:00	127.08	125.13	137.96	154.2	67.15	299.95	-0.47	996.38	0.46	0.55	0.89	0.83	0.24	0	0.03	0.191107	348.33	10.51	4.68	52.33
24557	2025-10-29 01:45:00	149.24	135.73	161.68	158.25	65.86	317.33	0.8	996.1	0.23	0.69	0.84	0.83	0.24	0	0.02	0.19092	348.94	10.79	4.66	48.9
24558	2025-10-29 02:00:00	158.58	167.13	158.05	125.9	64.72	331.89	2.07	995.83	0	0.82	0.8	0.83	0.24	0	0.02	0.190733	349.55	11.06	4.63	45.46
24559	2025-10-29 02:15:00	177.07	171.47	142.73	131.05	63.73	343.52	2	995.58	0	0.86	0.79	0.83	0.24	0	0.02	0.190672	349.52	11.2	4.59	46.15
24560	2025-10-29 02:30:00	72.47	88.8	137.14	51.1	62.9	352.14	1.93	995.33	0	0.89	0.78	0.83	0.24	0	0.02	0.190611	349.48	11.35	4.55	46.85
24561	2025-10-29 02:45:00	60.07	54.8	158.95	53.45	62.24	357.7	1.85	995.08	0	0.92	0.77	0.83	0.24	0	0.02	0.19055	349.45	11.49	4.5	47.54
24562	2025-10-29 03:00:00	68.27	63.07	163.51	78.45	61.75	360.18	1.78	994.83	0	0.96	0.76	0.83	0.24	0	0.02	0.190489	349.42	11.63	4.46	48.23
24563	2025-10-29 03:15:00	63.33	61.87	170.12	53.15	61.44	363.64	1.7	994.56	0	0.88	0.76	0.83	0.24	0	0.02	0.190443	349.35	11.62	4.38	49.04
24564	2025-10-29 03:30:00	73.53	63	178.8	84.25	61.31	367.94	1.62	994.28	0	0.81	0.76	0.83	0.24	0	0.02	0.190397	349.27	11.62	4.3	49.85
24565	2025-10-29 03:45:00	58.53	61.67	191.41	134.15	61.37	369.19	1.54	994	0	0.74	0.76	0.83	0.24	0	0.02	0.190351	349.2	11.62	4.23	50.66
24566	2025-10-29 04:00:00	96.2	83.87	177.43	70.45	61.61	367.29	1.47	993.72	0	0.67	0.76	0.83	0.24	0	0.02	0.190306	349.12	11.61	4.15	51.47
24567	2025-10-29 04:15:00	152.72	128.47	198.54	139.55	62.02	362.27	1.81	993.43	0	0.66	0.75	0.82	0.24	0	0.02	0.190214	349.01	11.54	4.03	52.43
24568	2025-10-29 04:30:00	221.73	218.87	207.16	186.1	62.62	354.18	2.15	993.14	0	0.66	0.75	0.82	0.24	0	0.02	0.190122	348.89	11.48	3.9	53.39
24569	2025-10-29 04:45:00	187.28	198.8	214.69	186.2	63.38	343.08	2.5	992.85	0	0.66	0.74	0.82	0.24	0	0.02	0.190031	348.77	11.41	3.78	54.35
24570	2025-10-29 05:00:00	206.18	186.07	230.19	186.05	64.31	329.09	2.84	992.56	0	0.66	0.74	0.82	0.24	0	0.02	0.189939	348.65	11.34	3.65	55.31
24571	2025-10-29 05:15:00	203.98	208.87	233.41	198.25	65.39	312.36	2.93	992.42	0.01	0.65	0.78	0.82	0.26	0	0.02	0.189836	349.33	11.3	3.41	55.46
24572	2025-10-29 05:30:00	190.61	195.27	206.91	136.1	66.63	293.06	3.03	992.29	0.03	0.65	0.82	0.82	0.28	0	0.03	0.189733	350.01	11.26	3.17	55.61
24573	2025-10-29 05:45:00	141.04	137.27	179.88	173.05	68	271.4	3.12	992.15	0.04	0.65	0.86	0.82	0.3	0	0.03	0.18963	350.68	11.22	2.93	55.75
24574	2025-10-29 06:00:00	125.16	127.8	160.74	106.35	69.5	247.65	3.21	992.01	0.06	0.65	0.9	0.82	0.31	0	0.03	0.189527	351.36	11.18	2.69	55.9
24575	2025-10-29 06:15:00	80.47	79.73	127.25	76.25	71.13	222.05	3.19	991.95	0.08	0.71	0.9	0.82	0.31	0	0.04	0.18947	352.56	11.15	2.39	57.51
24576	2025-10-29 06:30:00	68.6	62.6	116.81	48.35	72.86	194.98	3.17	991.89	0.1	0.78	0.91	0.82	0.31	0	0.04	0.189413	353.75	11.11	2.09	59.11
24577	2025-10-29 06:45:00	81.34	73.53	98.53	42.3	74.7	166.97	3.15	991.82	0.12	0.84	0.91	0.82	0.31	0	0.04	0.189356	354.95	11.07	1.79	60.72
24578	2025-10-29 07:00:00	93.71	92.4	95.54	40	76.64	138.52	3.12	991.76	0.14	0.9	0.91	0.82	0.31	0	0.05	0.189299	356.14	11.04	1.49	62.32
24579	2025-10-29 07:15:00	66.95	62.53	84.11	40.1	78.66	110.25	2.78	991.78	0.1	0.87	0.92	0.82	0.31	0	0.04	0.189325	357.11	10.97	1.27	65.2
24580	2025-10-29 07:30:00	59.8	54.73	62.56	14.75	80.75	82.88	2.43	991.81	0.07	0.83	0.93	0.82	0.31	0	0.04	0.189352	358.07	10.89	1.05	68.08
24581	2025-10-29 07:45:00	48.59	45.8	37.29	21.95	82.92	57.26	2.08	991.84	0.03	0.79	0.94	0.81	0.31	0	0.04	0.189379	359.03	10.82	0.83	70.97
24582	2025-10-29 08:00:00	25.43	18.6	34.05	22.05	84.55	40.01	1.74	991.86	0	0.75	0.96	0.81	0.31	0	0.04	0.189405	359.99	10.74	0.62	73.85
24583	2025-10-29 23:15:00	78.05	63.93	26.21	57.5	83.96	69.58	0.78	993.88	0	0.57	0.72	0.83	0.27	0	0.03	0.182862	360.89	9.28	1.36	72.21
24584	2025-10-29 23:30:00	113.56	101.73	46.94	89.85	81.85	103.57	-0.18	995.9	0	0.38	0.48	0.84	0.23	0	0.02	0.176319	361.79	7.81	2.1	70.57
24585	2025-10-29 23:45:00	150.15	139.53	67.15	131.8	79.73	139.83	-1.13	997.91	0	0.19	0.24	0.85	0.2	0	0.01	0.169776	362.69	6.34	2.84	68.93
24586	2025-10-30 00:00:00	187.06	179.13	89.44	164.6	77.68	176.15	-2.09	999.93	0	0	0	0.86	0.16	0	0	0.163233	363.59	4.87	3.58	67.29
24587	2025-10-30 00:15:00	223.01	217.8	112.1	203.25	75.72	212.94	-1.84	999.97	0	0	0	0.86	0.16	0	0	0.162866	363.34	4.89	3.63	66.55
24588	2025-10-30 00:30:00	258.34	256	134.55	242.15	73.85	249.78	-1.59	1000.02	0	0	0	0.86	0.16	0	0	0.1625	363.09	4.91	3.67	65.81
24589	2025-10-30 00:45:00	291.13	291.6	159.37	283.65	72.08	285.12	-1.35	1000.07	0	0	0	0.86	0.16	0	0	0.162134	362.85	4.93	3.72	65.07
24590	2025-10-30 01:00:00	319.48	322.4	182.77	310.65	70.41	318.54	-1.1	1000.11	0	0	0	0.86	0.16	0	0	0.161768	362.6	4.95	3.77	64.33
24591	2025-10-30 01:15:00	352.5	356.67	183.43	340.2	68.87	349.72	0.24	1000.04	0	0	0	0.86	0.16	0	0	0.161741	362.34	4.99	3.85	59.73
24592	2025-10-30 01:30:00	370.54	390.6	207.78	364.7	67.45	378.38	1.57	999.96	0	0	0	0.86	0.16	0	0	0.161714	362.08	5.03	3.93	55.13
24593	2025-10-30 01:45:00	315.92	320.07	229.96	375.55	66.17	404.31	2.91	999.88	0	0	0	0.86	0.16	0	0	0.161688	361.81	5.07	4.02	50.53
24594	2025-10-30 02:00:00	291.49	312.73	249.82	360.85	65.03	427.32	4.24	999.8	0	0	0	0.86	0.16	0	0	0.161661	361.55	5.11	4.1	45.93
24595	2025-10-30 02:15:00	342.71	332.73	268.53	415.2	64.04	447.25	4.27	999.85	0	0	0	0.86	0.16	0	0	0.161619	361.36	5.14	4.07	46.15
24596	2025-10-30 02:30:00	438.4	429.33	285.56	395.05	63.22	463.97	4.3	999.9	0	0	0	0.86	0.16	0	0	0.161577	361.16	5.17	4.05	46.37
24597	2025-10-30 02:45:00	499.88	527.33	299.46	432.8	62.56	477.39	4.33	999.96	0	0	0	0.86	0.16	0	0	0.161535	360.96	5.2	4.02	46.58
24598	2025-10-30 03:00:00	495.65	511.13	310.12	433.1	62.08	487.44	4.36	1000.01	0	0	0	0.86	0.16	0	0	0.161493	360.77	5.24	4	46.8
24599	2025-10-30 03:15:00	501.45	521.07	317.43	428.25	61.77	493.93	4.41	999.89	0	0	0	0.86	0.16	0	0	0.16144	360.02	5.26	3.97	47.01
24600	2025-10-30 03:30:00	488.89	511.47	320.83	429.5	61.64	496.81	4.45	999.78	0	0	0	0.86	0.16	0	0	0.161386	359.28	5.28	3.95	47.22
24601	2025-10-30 03:45:00	488.34	506.33	317.02	417.95	61.7	496.23	4.5	999.67	0	0	0	0.86	0.16	0	0	0.161333	358.53	5.3	3.92	47.43
24602	2025-10-30 04:00:00	483.32	502.33	311.18	410.25	61.94	492.19	4.55	999.56	0	0	0	0.86	0.16	0	0	0.161279	357.79	5.33	3.9	47.63
24603	2025-10-30 04:15:00	471.46	489.2	300.98	383.9	62.35	484.71	5.11	999.43	0	0	0	0.86	0.16	0	0	0.161226	356.93	5.34	3.91	45.19
24604	2025-10-30 04:30:00	458.93	475.27	289.56	371.15	62.94	473.84	5.68	999.31	0	0	0	0.86	0.16	0	0	0.161173	356.08	5.36	3.92	42.75
24605	2025-10-30 04:45:00	445.13	459.27	277.35	358.35	63.7	459.67	6.24	999.18	0	0	0	0.86	0.16	0	0	0.161119	355.23	5.38	3.93	40.3
24606	2025-10-30 05:00:00	426.22	437.33	263.5	333.6	64.63	442.28	6.8	999.06	0	0	0	0.86	0.16	0	0	0.161066	354.38	5.4	3.94	37.86
24607	2025-10-30 05:15:00	409.1	416.93	247.22	314.4	65.71	421.77	6.82	999.02	0	0	0	0.86	0.16	0	0	0.16102	353.81	5.43	3.93	37.63
24608	2025-10-30 05:30:00	384.76	390	233.81	300.45	66.94	398.27	6.85	998.99	0	0	0	0.86	0.16	0	0	0.160974	353.24	5.46	3.93	37.4
24609	2025-10-30 05:45:00	355.79	358.47	213.78	296.3	68.31	371.93	6.87	998.96	0	0	0	0.86	0.16	0	0	0.160928	352.67	5.49	3.92	37.16
24610	2025-10-30 06:00:00	326.11	323.53	189.97	275.6	69.81	342.95	6.9	998.93	0	0	0	0.86	0.16	0	0	0.160883	352.1	5.53	3.91	36.93
24611	2025-10-30 06:15:00	294.43	290.93	166.92	247.9	71.43	311.46	6.84	998.95	0	0	0.03	0.86	0.16	0	0	0.160864	351.36	5.63	3.65	37.18
24612	2025-10-30 06:30:00	236.4	231.73	145.76	232.85	73.16	277.73	6.79	998.96	0	0	0.07	0.86	0.16	0	0	0.160845	350.61	5.74	3.4	37.42
24613	2025-10-30 06:45:00	208.26	193.53	123.26	209.1	74.99	242.12	6.73	998.98	0	0	0.1	0.86	0.16	0	0	0.160825	349.87	5.85	3.14	37.66
24614	2025-10-30 07:00:00	177.47	165	101.82	175.85	76.92	205	6.68	999	0	0	0.14	0.86	0.16	0	0	0.160806	349.12	5.96	2.88	37.9
24615	2025-10-30 07:15:00	136.62	120.87	95.39	147.2	78.93	166.79	5.53	998.92	0.07	0	0.12	0.86	0.15	0	0	0.160946	348.67	6.07	2.6	42.15
24616	2025-10-30 07:30:00	97.97	85.13	72.26	116.05	81.03	128.07	4.37	998.83	0.14	0	0.1	0.86	0.14	0	0	0.161086	348.23	6.19	2.31	46.41
24617	2025-10-30 07:45:00	19.5	15.2	52.21	111.5	83.19	89.7	3.22	998.75	0.21	0	0.08	0.87	0.13	0	0	0.161226	347.78	6.3	2.03	50.66
